@薇券,业务调整/转型问题,2012-11-01,2017-12-31,5/1/30,广告营销,北京,天使轮
酒店冰室,现金流断裂,2013-07-01,2017-12-31,4/5/30,房产服务,广东,不明确
物本购商城,None,2013-01-01,2017-12-31,4/11/30,电子商务,浙江,不明确
病患如我,业务调整,2013-11-01,2017-12-31,4/1/30,医疗健康,福建,天使轮
安天地科技,None,2012-05-01,2017-12-31,5/7/30,新工业,广东,不明确
创梦者,None,2016-02-01,2017-12-31,1/10/30,文娱传媒,北京,尚未获投
拍普,None,2012-01-01,2017-12-31,5/11/30,汽车交通,上海,不明确
土椒网,市场伪需求,2012-04-01,2017-12-31,5/8/30,电子商务,广东,尚未获投
咚咚健身,None,2013-07-01,2017-12-31,4/5/30,医疗健康,上海,不明确
驾校超市,None,2012-01-01,2017-12-31,5/11/30,汽车交通,北京,不明确
邦家政PH+,None,2013-11-01,2017-12-31,4/1/30,本地生活,福建,不明确
比赛日,None,2012-03-01,2017-12-31,5/9/30,社交网络,北京,不明确
皮埃尔,None,2012-12-01,2017-12-31,5/0/30,体育运动,北京,不明确
城市味道,None,2012-10-01,2017-12-31,5/2/30,本地生活,广东,不明确
EADING一丁芯,None,2013-03-01,2017-12-31,4/9/30,智能硬件,福建,不明确
型男网,市场伪需求,2012-10-01,2017-12-31,5/2/30,社交网络,上海,尚未获投
正源食派果蔬帮,None,2013-08-01,2017-12-31,4/4/30,电子商务,北京,尚未获投
御诚资产,None,2013-06-01,2017-12-31,4/6/30,金融,湖北,尚未获投
达人工,市场伪需求/商业模式匮乏,2013-03-01,2017-12-31,4/9/30,电子商务,北京,天使轮
Blueface蓝颜面膜,None,2013-09-01,2017-12-31,4/3/30,电子商务,北京,尚未获投
名校直播,商业模式匮乏/业务过于分散,2013-09-01,2017-12-31,4/3/30,文娱传媒,江苏,尚未获投
183聊聊,None,2012-01-01,2017-12-31,5/11/30,社交网络,广东,尚未获投
Powerful泡否科技,现金流断裂/营销不足,2012-08-01,2017-12-31,5/4/30,电子商务,北京,A轮
亿言堂,None,2013-01-01,2017-12-31,4/11/30,房产服务,浙江,不明确
墨筹,None,2013-08-01,2017-12-31,4/4/30,金融,北京,不明确
Shyp,商业模式匮乏/行业竞争,2013-07-01,2017-12-31,4/5/30,物流,北美洲,B轮
微窝WeiWo,行业竞争,2012-01-01,2017-12-31,5/11/30,企业服务,广东,天使轮
佳乾信息,市场伪需求,2012-10-01,2017-12-31,5/2/30,房产服务,上海,天使轮
麦田圈,None,2013-10-01,2017-12-31,4/2/30,企业服务,江苏,尚未获投
